transaction_id,transaction_date,product_id,product_name,product_category,unit_price,quantity,total_sales,store_id,store_location,customer_id,customer_age,customer_gender,payment_method,seasonal_factor,discount_applied,is_weekend,time_of_day
T3154727,2022-06-25 20:02:55.151352,P9954,Eggs,Groceries,1.51,4,5.74,S11,Houston,C77893,33,F,Credit Card,0.95,False,True,Evening
T2405840,2023-10-05 16:00:06.103596,P2427,Bedding,Home Goods,57.79,3,183.77,S11,Houston,C93521,30,M,Debit Card,1.06,False,False,Afternoon
T7858904,2022-09-16 09:46:38.785593,P5093,T-Shirt,Clothing,41.83,2,76.97,S6,Los Angeles,C99750,33,F,Credit Card,0.92,True,False,Morning
T2037381,2022-10-25 11:35:32.238072,P8212,Jeans,Clothing,41.75,1,41.33,S8,Miami,C77575,31,M,Mobile Pay,0.99,False,False,Morning
T1497528,2023-01-30 11:41:08.909393,P1065,Vegetables,Groceries,5.05,3,16.51,S15,Chicago,C54161,21,F,Cash,1.09,False,False,Morning
T6810442,2023-01-05 16:55:46.492924,P2642,Fruits,Groceries,9.06,4,39.14,S17,Los Angeles,C22725,27,F,Credit Card,1.08,True,False,Afternoon
T6578730,2023-11-28 13:48:14.501143,P8483,Headphones,Electronics,410.37,2,1419.88,S12,Houston,C76276,40,M,Cash,1.73,False,False,Afternoon
T8658524,2022-01-22 09:30:36.196056,P7255,T-Shirt,Clothing,98.84,1,92.91,S14,Houston,C15847,38,M,Cash,0.94,False,True,Morning
T8060878,2022-05-23 17:37:17.178322,P9403,Eggs,Groceries,1.27,3,3.96,S20,Houston,C58818,36,F,Credit Card,1.04,False,False,Afternoon
T5356797,2023-06-15 10:39:34.354773,P2050,Bread,Groceries,2.9,3,8.7,S6,Chicago,C11835,25,F,Debit Card,1.0,False,False,Morning
T1119510,2023-12-30 14:12:48.138436,P1087,Vegetables,Groceries,4.97,2,13.82,S3,Miami,C96518,33,M,Debit Card,1.39,False,True,Afternoon
T4615893,2023-01-02 09:39:04.379855,P3377,Smartwatch,Electronics,783.58,1,736.57,S16,New York,C84237,18,M,Credit Card,0.94,False,False,Morning
T3157137,2023-11-22 16:10:34.975486,P2578,Bread,Groceries,8.83,1,15.63,S14,Chicago,C10357,36,F,Credit Card,1.77,False,False,Afternoon
T1536625,2023-06-17 11:43:28.566965,P9518,T-Shirt,Clothing,101.09,3,297.2,S14,Houston,C99610,49,M,Cash,0.98,False,True,Morning
T4772284,2023-12-24 15:35:14.281695,P3753,Bread,Groceries,5.75,3,26.91,S17,New York,C62914,20,F,Cash,1.56,True,True,Afternoon
T8732456,2023-07-05 16:03:37.275802,P5745,T-Shirt,Clothing,105.19,4,370.27,S19,Los Angeles,C25167,29,F,Credit Card,0.88,False,False,Afternoon
T5144610,2023-09-16 12:45:55.408011,P9058,Cookware,Home Goods,344.66,1,323.98,S14,Chicago,C18206,38,M,Credit Card,0.94,False,True,Afternoon
T2840657,2023-02-17 08:38:18.898660,P8467,Jeans,Clothing,74.29,4,306.07,S6,Houston,C22535,47,M,Debit Card,1.03,False,False,Morning
T3038160,2022-05-20 14:34:03.886651,P4838,Fruits,Groceries,3.41,1,3.65,S11,New York,C34619,30,M,Credit Card,1.07,False,False,Afternoon
T6465406,2023-05-16 12:18:47.095263,P8304,Jacket,Clothing,72.57,5,355.59,S10,Chicago,C66084,28,F,Debit Card,0.98,False,False,Afternoon
T2773892,2022-11-14 14:45:47.947322,P3082,Laptop,Electronics,260.86,4,1387.78,S11,Chicago,C76860,18,F,Debit Card,1.33,False,False,Afternoon
T7362674,2022-04-01 17:30:31.280839,P7118,Smartphone,Electronics,1223.83,1,1150.4,S2,Miami,C96868,36,M,Credit Card,0.94,True,False,Afternoon
T5470948,2022-01-06 15:40:44.824995,P5803,Vegetables,Groceries,8.88,4,36.94,S16,Houston,C20251,55,F,Credit Card,1.04,False,False,Afternoon
T5175927,2022-08-05 11:10:27.554574,P5319,Jeans,Clothing,133.62,5,754.95,S3,New York,C65565,37,F,Credit Card,1.13,False,False,Morning
T7151944,2022-05-22 17:52:52.986110,P7910,Decor,Home Goods,370.56,3,1133.91,S6,New York,C65180,34,F,Cash,1.02,False,True,Afternoon
T9170386,2023-12-10 13:16:47.196141,P8440,Bread,Groceries,13.49,2,35.88,S9,Chicago,C22446,38,F,Credit Card,1.33,False,True,Afternoon
T1922233,2023-02-24 20:51:23.264270,P1200,Vegetables,Groceries,4.08,5,20.2,S7,Chicago,C14610,34,F,Debit Card,0.99,True,False,Evening
T3268441,2023-09-14 19:36:54.097826,P1868,Smartwatch,Electronics,356.45,2,655.87,S7,New York,C97072,26,M,Credit Card,0.92,False,False,Evening
T8967328,2022-02-02 08:23:24.946995,P9335,Dress,Clothing,181.71,3,501.52,S17,Houston,C94213,43,F,Debit Card,0.92,False,False,Morning
T6964621,2023-08-06 18:35:44.196040,P8622,Dress,Clothing,79.69,5,418.37,S19,Houston,C21180,37,F,Credit Card,1.05,False,True,Evening
T1908668,2023-03-08 17:06:53.649082,P7153,Lamp,Home Goods,239.89,5,1283.41,S19,Los Angeles,C39530,35,F,Debit Card,1.07,False,False,Afternoon
T8141365,2023-02-24 15:06:32.043686,P9880,Laptop,Electronics,1427.56,2,2940.77,S20,Miami,C78832,25,M,Credit Card,1.03,False,False,Afternoon
T6315916,2023-04-23 19:03:17.429780,P3290,Laptop,Electronics,307.87,1,326.34,S9,New York,C22666,48,F,Credit Card,1.06,True,True,Evening
T3982678,2022-09-09 12:04:09.309995,P5624,Tablet,Electronics,1496.77,1,1377.03,S20,Chicago,C72440,41,M,Credit Card,0.92,False,False,Afternoon
T3761308,2022-04-01 18:08:30.548606,P8829,Smartwatch,Electronics,684.61,1,753.07,S2,Chicago,C51594,29,F,Credit Card,1.1,False,False,Evening
T4291026,2023-08-24 16:34:18.275404,P6493,T-Shirt,Clothing,41.54,5,203.55,S10,Chicago,C62956,45,M,Debit Card,0.98,False,False,Afternoon
T6103120,2023-12-22 14:46:04.996214,P6942,Smartphone,Electronics,582.23,1,931.57,S8,New York,C33363,30,M,Cash,1.6,False,False,Afternoon
T3942221,2022-06-07 10:02:04.754702,P5582,Dress,Clothing,121.74,1,112.0,S4,Houston,C14195,27,M,Credit Card,0.92,False,False,Morning
T2050358,2023-10-31 14:11:02.977314,P5789,Cookware,Home Goods,366.96,1,344.94,S15,New York,C77184,27,M,Debit Card,0.94,False,False,Afternoon
T5937991,2023-01-24 12:30:29.124744,P3311,Jacket,Clothing,45.05,1,47.3,S20,Los Angeles,C22916,18,F,Credit Card,1.05,False,False,Afternoon
T6655346,2022-07-10 11:31:52.242675,P1324,Headphones,Electronics,858.77,1,927.47,S16,Miami,C65290,39,F,Credit Card,1.08,False,True,Morning
T8042167,2023-10-06 13:09:14.659441,P6226,Smartphone,Electronics,1027.41,2,1952.08,S3,Miami,C61956,18,M,Credit Card,0.95,False,False,Afternoon
T8272759,2023-05-01 17:05:55.507631,P9313,Tablet,Electronics,172.12,4,660.94,S14,Los Angeles,C38072,22,F,Credit Card,0.96,False,False,Afternoon
T2449367,2023-01-15 15:44:30.679770,P9071,Fruits,Groceries,2.0,4,7.36,S13,Houston,C10136,18,F,Debit Card,0.92,True,True,Afternoon
T6135239,2023-12-16 17:40:35.287370,P6518,Laptop,Electronics,339.77,1,584.4,S6,Houston,C76292,34,F,Mobile Pay,1.72,False,True,Afternoon
T1670880,2023-02-12 15:09:02.249242,P7882,Laptop,Electronics,100.11,1,94.1,S10,Houston,C54628,33,F,Cash,0.94,False,True,Afternoon
T6100742,2022-01-08 13:01:14.986373,P9375,Sneakers,Clothing,31.22,5,152.98,S16,Chicago,C88934,31,F,Debit Card,0.98,False,True,Afternoon
T7755509,2023-04-09 14:43:09.388770,P9211,Milk,Groceries,3.93,5,18.27,S16,New York,C94957,24,F,Debit Card,0.93,False,True,Afternoon
T9122042,2023-12-09 13:16:01.143169,P7332,Dress,Clothing,194.47,4,1182.38,S11,Los Angeles,C10557,23,M,Debit Card,1.52,False,True,Afternoon
T8725821,2022-02-25 14:47:17.681745,P7072,Bedding,Home Goods,100.69,5,463.17,S1,Chicago,C19964,39,M,Credit Card,0.92,True,False,Afternoon
T6288180,2023-12-20 16:25:34.829061,P7059,Jeans,Clothing,114.45,3,563.09,S15,Los Angeles,C22850,29,F,Credit Card,1.64,True,False,Afternoon
T3553842,2022-08-30 12:42:07.842072,P9229,Cookware,Home Goods,105.11,3,315.33,S2,Houston,C19210,38,M,Credit Card,1.0,False,False,Afternoon
T5014599,2023-08-11 12:16:23.356858,P7375,Sneakers,Clothing,140.24,4,510.47,S20,Houston,C89042,26,F,Credit Card,0.91,False,False,Afternoon
T9841295,2022-01-20 13:47:53.710844,P8309,Chair,Home Goods,382.81,1,359.84,S14,Miami,C77157,36,F,Credit Card,0.94,False,False,Afternoon
T4529818,2022-10-22 15:20:26.519025,P8105,Fruits,Groceries,8.31,5,38.64,S18,New York,C59662,48,F,Credit Card,0.93,False,True,Afternoon
T4953153,2023-02-14 13:56:14.805475,P8863,Bread,Groceries,5.66,4,24.0,S18,Houston,C40519,40,F,Debit Card,1.06,False,False,Afternoon
T1511379,2022-04-16 15:08:56.920389,P4227,Smartwatch,Electronics,831.88,1,831.88,S7,Chicago,C33135,30,F,Debit Card,1.0,False,True,Afternoon
T3588068,2023-07-12 18:12:50.411539,P7690,Vegetables,Groceries,11.15,1,11.37,S14,Los Angeles,C80071,37,F,Credit Card,1.02,False,False,Evening
T8434696,2023-01-24 10:28:52.951096,P4750,Jacket,Clothing,152.09,4,644.86,S20,Houston,C19861,32,M,Debit Card,1.06,False,False,Morning
T4819730,2023-11-24 11:38:57.736033,P4558,Smartwatch,Electronics,712.99,3,3208.46,S2,Chicago,C38250,35,F,Debit Card,1.5,False,False,Morning
T5691827,2022-12-01 09:16:20.413373,P8737,Tablet,Electronics,272.82,1,390.13,S16,Los Angeles,C61056,31,M,Credit Card,1.43,True,False,Morning
T2359994,2023-01-01 15:50:39.758358,P4464,Dress,Clothing,159.29,1,162.48,S5,Miami,C49471,33,F,Credit Card,1.02,False,True,Afternoon
T3473354,2022-11-27 13:23:52.951059,P7500,Chair,Home Goods,146.92,4,1004.93,S17,Chicago,C14524,37,M,Credit Card,1.71,False,True,Afternoon
T1139059,2022-01-03 15:10:28.315836,P1442,Headphones,Electronics,1280.89,1,1332.13,S19,Miami,C87175,25,F,Cash,1.04,False,False,Afternoon
T1275418,2022-11-03 16:27:03.219715,P6353,Decor,Home Goods,97.3,3,464.12,S3,Chicago,C90785,24,M,Credit Card,1.59,False,False,Afternoon
T6395440,2022-09-01 18:48:41.035977,P4847,Jeans,Clothing,78.78,5,393.9,S13,Chicago,C91084,21,F,Debit Card,1.0,False,False,Evening
T3508174,2023-06-12 15:01:12.787244,P3632,Smartphone,Electronics,782.25,2,1611.43,S5,Houston,C50301,18,F,Cash,1.03,False,False,Afternoon
T3478995,2023-05-31 20:58:55.309701,P9139,T-Shirt,Clothing,154.9,3,506.52,S1,Los Angeles,C70321,22,M,Debit Card,1.09,False,False,Evening
T5080844,2023-03-20 17:23:06.542973,P9806,Fruits,Groceries,12.79,5,63.31,S2,Chicago,C24191,36,M,Credit Card,0.99,False,False,Afternoon
T3599531,2022-08-17 13:55:32.599921,P1614,Vegetables,Groceries,10.48,1,12.26,S16,Chicago,C10838,26,F,Credit Card,1.17,False,False,Afternoon
T4674943,2023-09-02 16:45:02.751649,P3568,Sneakers,Clothing,141.55,3,411.91,S5,Chicago,C43572,40,M,Credit Card,0.97,False,True,Afternoon
T6186523,2022-07-13 17:24:21.929776,P5581,Bedding,Home Goods,107.71,2,183.11,S3,Los Angeles,C91513,35,F,Cash,0.85,False,False,Afternoon
T1868979,2023-06-16 13:06:18.013752,P4907,Eggs,Groceries,10.18,4,39.09,S18,New York,C51527,18,M,Credit Card,0.96,False,False,Afternoon
T8237386,2023-08-25 15:37:08.007189,P4418,Cookware,Home Goods,26.36,4,109.66,S14,New York,C95300,41,M,Debit Card,1.04,False,False,Afternoon
T7304131,2023-08-05 12:33:46.866558,P4755,Bedding,Home Goods,33.75,5,178.88,S17,Los Angeles,C19076,43,F,Credit Card,1.06,True,True,Afternoon
T7652566,2022-08-07 17:48:09.503145,P3211,Tablet,Electronics,1344.83,2,2770.35,S17,Miami,C40745,25,F,Credit Card,1.03,False,True,Afternoon
T4184031,2023-12-19 12:35:49.653309,P2750,Headphones,Electronics,302.31,1,371.84,S19,New York,C29630,39,M,Debit Card,1.23,False,False,Afternoon
T2140212,2022-12-08 08:16:52.175982,P9977,Smartwatch,Electronics,595.44,3,2750.93,S9,Chicago,C12025,26,F,Debit Card,1.54,False,False,Morning
T1863083,2022-12-15 10:54:03.063427,P7107,Tablet,Electronics,594.49,1,737.17,S9,Miami,C69946,35,F,Credit Card,1.24,False,False,Morning
T7233099,2022-05-22 17:02:01.975569,P7430,Jacket,Clothing,43.34,1,46.37,S1,Miami,C95029,22,M,Mobile Pay,1.07,False,True,Afternoon
T4710608,2022-09-21 14:40:58.793187,P6480,T-Shirt,Clothing,81.73,1,76.01,S2,Houston,C61738,18,F,Debit Card,0.93,False,False,Afternoon
T7251399,2022-12-01 16:27:56.860616,P8500,Eggs,Groceries,1.41,3,6.64,S14,Chicago,C73530,31,F,Debit Card,1.57,False,False,Afternoon
T5472007,2023-06-27 13:52:25.456886,P4698,Vegetables,Groceries,10.79,2,22.23,S15,Los Angeles,C84311,33,M,Cash,1.03,False,False,Afternoon
T1306672,2022-11-06 10:45:30.895695,P3043,Laptop,Electronics,215.71,5,1768.82,S1,Los Angeles,C69712,31,F,Credit Card,1.64,False,True,Morning
T2353245,2023-03-04 17:53:56.998805,P2650,Fruits,Groceries,2.0,3,5.64,S3,Miami,C16446,23,M,Credit Card,0.94,False,True,Afternoon
T4677693,2022-05-27 16:48:06.123004,P5084,Bread,Groceries,7.79,2,17.14,S1,Miami,C80417,31,M,Credit Card,1.1,False,False,Afternoon
T6178936,2023-08-17 14:13:27.341521,P7322,Bedding,Home Goods,489.55,1,494.45,S7,Los Angeles,C33681,37,M,Debit Card,1.01,False,False,Afternoon
T7944618,2023-02-12 17:16:50.788494,P9707,Laptop,Electronics,1224.37,1,1199.88,S2,Chicago,C82587,34,F,Credit Card,0.98,False,True,Afternoon
T2943460,2022-05-06 09:57:56.664747,P6367,Headphones,Electronics,1370.39,1,1329.28,S16,Chicago,C16964,36,F,Cash,0.97,False,False,Morning
T8617806,2023-03-21 19:32:04.919976,P9854,Bedding,Home Goods,126.02,5,693.11,S4,Miami,C93323,28,F,Credit Card,1.1,False,False,Evening
T5731957,2022-11-16 19:02:53.235944,P9691,Sneakers,Clothing,193.83,3,912.94,S17,New York,C55554,46,M,Debit Card,1.57,False,False,Evening
T2563690,2023-09-22 11:18:30.374398,P1582,Tablet,Electronics,229.72,5,1183.06,S1,Houston,C57637,23,M,Credit Card,1.03,False,False,Morning
T6578942,2022-10-17 17:31:38.081375,P4849,Tablet,Electronics,647.24,1,627.82,S13,Los Angeles,C75224,39,M,Cash,0.97,False,False,Afternoon
T4835828,2023-01-15 18:07:46.444868,P5514,Jacket,Clothing,81.71,5,441.23,S10,Los Angeles,C40538,46,M,Cash,1.08,False,True,Evening
T2807197,2022-05-25 17:14:50.002239,P9626,Fruits,Groceries,3.53,4,13.98,S13,New York,C50901,39,F,Credit Card,0.99,False,False,Afternoon
T4466780,2023-01-16 08:43:35.818156,P4289,Smartwatch,Electronics,427.18,1,414.36,S3,Chicago,C20756,32,F,Debit Card,0.97,False,False,Morning
T9139410,2023-03-27 15:57:11.023070,P9302,Laptop,Electronics,583.71,1,537.01,S10,Houston,C34596,29,M,Credit Card,0.92,False,False,Afternoon
T2849578,2022-08-27 17:53:07.073836,P8906,Bread,Groceries,7.24,2,12.89,S13,New York,C89973,45,F,Debit Card,0.89,False,True,Afternoon
T5586283,2023-08-02 16:35:00.688345,P4228,Laptop,Electronics,584.74,1,625.67,S4,Los Angeles,C93176,20,F,Debit Card,1.07,False,False,Afternoon
T8576990,2023-06-21 17:49:47.255188,P4199,Jacket,Clothing,71.32,5,349.47,S20,Houston,C29855,25,M,Debit Card,0.98,False,False,Afternoon
T1932312,2023-08-01 16:40:38.592038,P7305,Jacket,Clothing,79.23,3,232.94,S4,Miami,C41839,31,F,Debit Card,0.98,False,False,Afternoon
T3114588,2023-08-27 14:09:38.783120,P5741,T-Shirt,Clothing,108.62,5,505.08,S4,Chicago,C26955,47,M,Debit Card,0.93,False,True,Afternoon
T8573535,2023-11-10 08:03:53.255070,P1785,Dress,Clothing,116.22,1,144.11,S13,Chicago,C89539,38,F,Cash,1.24,False,False,Morning
T2604363,2023-01-18 14:19:45.572273,P5523,Jeans,Clothing,84.86,3,272.4,S14,New York,C59754,25,M,Debit Card,1.07,True,False,Afternoon
T2486967,2023-07-30 14:04:21.199139,P4303,Jacket,Clothing,57.16,4,221.78,S9,New York,C92482,31,M,Credit Card,0.97,False,True,Afternoon
T6017941,2023-01-13 20:14:24.850928,P6649,Smartwatch,Electronics,108.07,1,109.15,S4,Chicago,C86398,28,M,Credit Card,1.01,False,False,Evening
T1608719,2022-06-24 14:18:00.967312,P8651,Headphones,Electronics,557.65,2,1137.61,S6,Miami,C61648,27,M,Credit Card,1.02,False,False,Afternoon
T6216605,2023-04-13 11:54:46.002607,P9674,Lamp,Home Goods,276.85,2,598.0,S5,Houston,C32269,44,M,Mobile Pay,1.08,False,False,Morning
T5206737,2022-03-21 10:52:55.427571,P6576,Milk,Groceries,7.38,1,7.82,S1,Los Angeles,C12870,21,M,Debit Card,1.06,False,False,Morning
T9043135,2023-11-10 16:42:05.520406,P4780,Headphones,Electronics,988.64,1,1552.16,S7,New York,C13738,51,F,Credit Card,1.57,True,False,Afternoon
T8159170,2023-10-31 16:15:08.098611,P6308,Bread,Groceries,12.31,4,46.29,S2,Chicago,C37202,43,F,Credit Card,0.94,False,False,Afternoon
T3363004,2022-10-04 10:05:08.930301,P3691,Milk,Groceries,5.65,1,5.37,S14,Chicago,C44101,45,M,Debit Card,0.95,False,False,Morning
T2619836,2023-07-22 10:50:49.582985,P4190,Eggs,Groceries,10.45,5,51.73,S12,Miami,C86992,30,F,Credit Card,0.99,True,True,Morning
T8835834,2023-08-24 12:26:29.567975,P5182,Tablet,Electronics,1253.56,2,2607.4,S1,Chicago,C21759,33,F,Credit Card,1.04,False,False,Afternoon
T8284827,2022-09-07 13:07:01.166240,P7015,Cookware,Home Goods,159.66,1,162.85,S14,Chicago,C16472,20,F,Mobile Pay,1.02,False,False,Afternoon
T3133488,2022-06-26 16:30:02.512897,P9847,Chair,Home Goods,319.6,3,1102.62,S19,Los Angeles,C31922,29,M,Credit Card,1.15,True,True,Afternoon
T6043433,2023-10-22 14:49:01.133758,P7017,Headphones,Electronics,1291.31,1,1317.14,S18,Miami,C31918,39,F,Credit Card,1.02,False,True,Afternoon
T6962085,2022-10-29 19:37:52.543150,P7523,Tablet,Electronics,490.22,1,460.81,S12,Chicago,C23386,47,M,Credit Card,0.94,False,True,Evening
T4156420,2023-06-15 08:39:54.753124,P8014,Vegetables,Groceries,10.42,5,55.75,S16,Houston,C65498,23,M,Credit Card,1.07,False,False,Morning
T9654286,2023-12-09 17:03:33.966594,P9077,Smartphone,Electronics,209.59,2,662.3,S12,Los Angeles,C94017,31,F,Debit Card,1.58,False,True,Afternoon
T6562426,2023-08-01 14:11:26.248618,P8439,Headphones,Electronics,1131.93,1,1267.76,S10,Miami,C76385,33,F,Debit Card,1.12,False,False,Afternoon
T5804190,2023-11-22 13:39:43.869143,P4524,Sneakers,Clothing,194.56,5,1575.94,S2,Miami,C35204,21,M,Cash,1.62,False,False,Afternoon
T8046041,2022-02-08 13:59:48.441623,P1348,Bread,Groceries,11.6,3,31.67,S14,Miami,C85236,40,F,Debit Card,0.91,True,False,Afternoon
T1778871,2023-03-08 12:47:02.317885,P2258,Smartphone,Electronics,1447.48,1,1389.58,S2,Los Angeles,C12655,27,M,Credit Card,0.96,False,False,Afternoon
T8004843,2023-02-02 12:07:58.225163,P9389,Chair,Home Goods,108.57,3,355.02,S8,Los Angeles,C35038,33,F,Credit Card,1.09,True,False,Afternoon
T3141011,2022-03-17 15:58:32.282833,P2864,Headphones,Electronics,1466.65,3,4311.95,S10,Chicago,C51868,30,M,Credit Card,0.98,False,False,Afternoon
T8391885,2022-04-29 17:06:05.424541,P9089,T-Shirt,Clothing,64.33,1,68.83,S18,Miami,C14225,27,F,Debit Card,1.07,False,False,Afternoon
T3934221,2023-01-26 11:43:01.271273,P7442,Headphones,Electronics,1166.18,1,1096.21,S7,Chicago,C56573,34,M,Debit Card,0.94,False,False,Morning
T1588838,2022-04-02 16:39:25.636516,P6590,Bread,Groceries,3.69,4,15.65,S15,New York,C84392,32,M,Credit Card,1.06,False,True,Afternoon
T3711894,2023-08-22 14:58:46.041716,P7241,Smartwatch,Electronics,168.2,3,474.32,S1,Los Angeles,C38215,31,M,Credit Card,0.94,True,False,Afternoon
T2313659,2022-05-28 11:58:49.031958,P7112,Smartwatch,Electronics,425.81,1,447.1,S1,Houston,C83489,27,F,Credit Card,1.05,False,True,Morning
T3069162,2023-12-07 16:36:21.590899,P5757,Vegetables,Groceries,4.04,5,35.75,S18,Houston,C45765,38,F,Credit Card,1.77,False,False,Afternoon
T2897143,2023-10-01 12:15:34.931612,P9100,Lamp,Home Goods,307.34,1,279.68,S11,Miami,C61963,51,M,Cash,0.91,False,True,Afternoon
T7741632,2023-09-21 17:13:26.389981,P7691,Jeans,Clothing,45.68,4,166.28,S14,Miami,C66722,36,F,Cash,0.91,False,False,Afternoon
T2124535,2023-02-03 13:12:20.314116,P1972,Bedding,Home Goods,287.32,2,545.91,S13,Chicago,C21040,44,M,Credit Card,0.95,True,False,Afternoon
T1305441,2022-02-28 14:53:27.424935,P6569,Sneakers,Clothing,187.95,3,586.4,S12,Houston,C74916,21,M,Credit Card,1.04,False,False,Afternoon
T1696111,2022-04-25 10:40:25.165788,P9942,Laptop,Electronics,1052.46,3,3315.25,S19,Chicago,C81828,36,F,Credit Card,1.05,False,False,Morning
T2674810,2023-10-04 10:56:57.830212,P5288,Jeans,Clothing,197.9,5,949.92,S19,Chicago,C53702,24,M,Credit Card,0.96,False,False,Morning
T9592928,2023-04-21 11:10:06.108032,P2761,Sneakers,Clothing,95.15,4,353.96,S18,New York,C99407,20,M,Credit Card,0.93,False,False,Morning
T5895764,2022-02-04 20:42:37.293782,P1034,Vegetables,Groceries,9.19,3,25.36,S12,New York,C83184,27,F,Credit Card,0.92,False,False,Evening
T7736712,2023-11-15 20:01:03.175575,P4590,Bread,Groceries,10.44,4,65.98,S14,Chicago,C19458,46,F,Cash,1.58,False,False,Evening
T3991472,2023-02-01 12:51:50.835412,P5675,Jacket,Clothing,40.1,3,125.11,S11,Los Angeles,C88604,44,F,Cash,1.04,False,False,Afternoon
T5638006,2023-07-01 16:51:31.589487,P3264,Dress,Clothing,30.72,1,31.03,S12,Los Angeles,C84868,37,F,Debit Card,1.01,True,True,Afternoon
T3968359,2022-05-02 14:19:02.687086,P1313,Fruits,Groceries,5.87,3,18.49,S19,New York,C81838,19,F,Debit Card,1.05,True,False,Afternoon
T9190921,2022-06-15 11:10:51.052824,P1026,Tablet,Electronics,645.72,3,2227.73,S6,New York,C89689,33,F,Debit Card,1.15,False,False,Morning
T6337765,2023-10-23 11:45:24.105565,P2268,T-Shirt,Clothing,127.37,2,247.1,S3,Houston,C54771,38,F,Debit Card,0.97,False,False,Morning
T1028591,2022-03-15 13:07:26.532539,P9706,Jeans,Clothing,139.08,3,450.62,S13,New York,C50419,36,F,Cash,1.08,False,False,Afternoon
T9260144,2022-05-15 13:07:05.822393,P3266,Tablet,Electronics,1389.44,1,1306.07,S2,New York,C52379,18,F,Credit Card,0.94,False,True,Afternoon
T7974518,2023-04-26 18:51:36.197591,P5450,Smartphone,Electronics,379.58,2,736.39,S15,Chicago,C18801,26,F,Credit Card,0.97,False,False,Evening
T6052219,2022-07-31 13:04:02.720079,P3586,Bedding,Home Goods,63.89,4,255.56,S5,Houston,C95984,34,F,Credit Card,1.0,False,True,Afternoon
T6220761,2022-11-20 18:44:54.286355,P2925,Headphones,Electronics,1336.65,1,2312.4,S8,New York,C56633,40,F,Cash,1.73,False,True,Evening
T4284150,2023-12-20 14:53:55.308044,P6385,Bread,Groceries,9.11,4,53.2,S3,Chicago,C52574,18,M,Credit Card,1.46,True,False,Afternoon
T6385396,2022-08-02 08:33:40.697407,P4063,Jeans,Clothing,54.32,3,174.37,S20,Houston,C90260,33,F,Debit Card,1.07,False,False,Morning
T4711225,2023-10-30 19:25:21.696209,P6677,Vegetables,Groceries,12.88,3,42.12,S6,New York,C97690,36,F,Debit Card,1.09,False,False,Evening
T1686339,2022-03-17 10:43:23.897774,P3548,T-Shirt,Clothing,172.44,3,475.93,S10,Chicago,C70321,43,M,Debit Card,0.92,True,False,Morning
T4180493,2022-01-17 10:56:12.992021,P5412,Bedding,Home Goods,26.98,4,101.44,S19,New York,C43120,41,M,Credit Card,0.94,False,False,Morning
T3804005,2023-09-09 10:43:54.503300,P8609,Jacket,Clothing,190.48,4,716.2,S5,New York,C34575,40,F,Cash,0.94,False,True,Morning
T9070866,2023-10-07 17:26:27.031548,P8102,Dress,Clothing,141.58,3,399.26,S16,Chicago,C61100,27,F,Credit Card,0.94,False,True,Afternoon
T4458181,2022-11-01 17:37:47.212842,P4614,Chair,Home Goods,184.92,5,1340.67,S5,Houston,C90615,18,F,Debit Card,1.45,True,False,Afternoon
